Customer_ID,Age,Employment_Status,Annual_Income,Credit_Score,Credit_Limit,Credit_Utilization,Existing_Debt,Payment_History,Delinquency_Flag,Annual_Income_Cleaned,Credit_Score_Cleaned
GELD-11562,18,Self-Employed,28457.0,565.0,5432,0.6438632461431048,6323,2,0,28457.0,565.0
GELD-11563,48,Employed,44918.0,720.0,11986,0.6353059930866248,6962,2,0,44918.0,720.0
GELD-11564,46,Employed,54224.0,634.0,12728,0.642847701028644,14331,0,0,54224.0,634.0
GELD-11565,34,Student,21597.0,624.0,4589,0.8305590212630802,32690,0,0,21597.0,624.0
GELD-11566,38,Employed,29576.0,572.0,5452,0.9644370155160906,6110,1,1,29576.0,572.0
GELD-11567,44,Employed,36773.0,594.0,10464,0.9113559591375214,10603,0,0,36773.0,594.0
GELD-11568,19,Employed,50341.0,519.0,10059,0.8977752005083914,11388,3,1,50341.0,519.0
GELD-11569,31,Employed,85735.0,602.0,12187,0.6642417036723712,17435,2,1,85735.0,602.0
GELD-11570,47,Employed,46008.0,650.0,10181,0.6698915147721465,16495,2,0,46008.0,650.0
GELD-11571,22,Self-Employed,39788.0,580.0,7409,0.6030111416379381,5789,1,0,39788.0,580.0
GELD-11572,41,Employed,63167.0,679.0,13936,0.9652452870245588,6578,1,0,63167.0,679.0
GELD-11573,21,Employed,53208.0,601.0,8681,0.6711938926976604,7813,0,0,53208.0,601.0
GELD-11574,43,Employed,56023.0,610.0,9124,0.7997655336652867,12020,0,0,56023.0,610.0
GELD-11575,37,Employed,85951.0,9999.0,16486,0.3154462955520331,22910,0,0,85951.0,607.5
GELD-11576,18,Unemployed,13341.0,503.0,1197,0.992024603353812,2000,1,0,13341.0,503.0
GELD-11577,51,Unemployed,12000.0,614.0,5074,0.5028342229574989,10589,1,0,12000.0,614.0
GELD-11578,29,Employed,55392.0,586.0,8084,1.0553565340429458,12028,0,0,55392.0,586.0
GELD-11579,28,Self-Employed,74989.0,659.0,13176,0.5894822621466029,16087,0,0,74989.0,659.0
GELD-11580,40,Employed,45964.0,659.0,7073,0.745204611524381,5540,0,0,45964.0,659.0
GELD-11581,51,Student,31734.0,,8268,0.7994889819207668,34026,0,0,31734.0,607.5
GELD-11582,25,Employed,58749.0,486.0,10466,0.7046249996304754,5812,3,1,58749.0,486.0
GELD-11583,38,Student,12000.0,562.0,2425,0.70102577742249,48836,3,1,12000.0,562.0
GELD-11584,43,Self-Employed,37195.0,,8192,0.5675705474139748,12196,0,0,37195.0,607.5
GELD-11585,46,Employed,88765.0,691.0,17432,0.3721838143374603,17910,2,0,88765.0,691.0
GELD-11586,40,Employed,80036.0,669.0,17259,0.728543962471782,9939,0,0,80036.0,669.0
GELD-11587,33,Student,12000.0,467.0,1818,0.785565576779292,23289,0,0,12000.0,467.0
GELD-11588,28,Unemployed,12000.0,485.0,500,1.1,4277,3,1,12000.0,485.0
GELD-11589,39,Employed,27478.0,614.0,3745,0.768530044498179,4534,1,0,27478.0,614.0
GELD-11590,25,Self-Employed,58878.0,624.0,9391,0.8924471930945035,8286,0,0,58878.0,624.0
GELD-11591,18,Employed,33209.0,628.0,7395,0.4468465491646957,5757,0,0,33209.0,628.0
GELD-11592,43,Employed,116809.0,681.0,19796,0.9210987323420368,20976,1,0,116809.0,681.0
GELD-11593,48,Employed,38297.0,638.0,8521,0.4209695195633456,10387,1,0,38297.0,638.0
GELD-11594,18,Employed,15238.0,550.0,2356,0.8884861659131675,1272,1,0,15238.0,550.0
GELD-11595,25,Self-Employed,36208.0,531.0,4401,0.6139827436492857,7822,0,0,36208.0,531.0
GELD-11596,45,Employed,29689.0,491.0,2525,0.8308354980180762,4536,3,1,29689.0,491.0
GELD-11597,62,Self-Employed,74147.0,696.0,16993,0.3937344880335914,12083,2,0,74147.0,696.0
GELD-11598,38,Employed,108758.0,681.0,20905,0.5331822205924555,29692,2,1,108758.0,681.0
GELD-11599,29,Employed,62573.0,582.0,13457,0.8266205264860954,7505,2,1,62573.0,582.0
GELD-11600,35,Employed,93862.0,572.0,16185,0.8076622668370128,20364,1,0,93862.0,572.0
GELD-11601,54,Employed,57542.0,677.0,11172,0.5546878425467311,14083,2,0,57542.0,677.0
GELD-11602,30,Employed,51906.0,591.0,11408,0.9512162879106884,13214,2,1,51906.0,591.0
GELD-11603,28,Employed,46636.0,623.0,9159,0.4970991369944482,12492,0,0,46636.0,623.0
GELD-11604,32,Employed,47113.0,695.0,10908,0.3902700158170581,11956,0,0,47113.0,695.0
GELD-11605,26,Employed,26997.0,466.0,3373,0.7022553934413062,7267,0,0,26997.0,466.0
GELD-11606,39,Employed,61017.0,592.0,6388,0.6925186555045533,8661,0,0,61017.0,592.0
GELD-11607,57,Employed,53201.0,635.0,12817,0.4582112634064583,18547,1,0,53201.0,635.0
GELD-11608,41,Unemployed,12000.0,613.0,4570,0.7091681974475701,1508,1,0,12000.0,613.0
GELD-11609,34,Unemployed,12000.0,448.0,1358,0.9814363103268988,2809,2,1,12000.0,448.0
GELD-11610,34,Employed,50351.0,705.0,11149,0.4946351087603717,7742,0,0,50351.0,705.0
GELD-11611,19,Employed,18302.0,561.0,4088,0.5814197759542713,1858,1,0,18302.0,561.0
GELD-11612,48,Employed,55964.0,630.0,9838,0.8444072013058954,8994,1,1,55964.0,630.0
GELD-11613,37,Student,15104.0,553.0,4144,0.7669386129162112,21604,1,1,15104.0,553.0
GELD-11614,35,Employed,32386.0,570.0,4157,0.7248585236819616,11387,0,0,32386.0,570.0
GELD-11615,70,Employed,42263.0,707.0,10344,0.4775176977828952,17668,0,0,42263.0,707.0
GELD-11616,41,Employed,60166.0,575.0,11217,0.770762801162352,11533,1,1,60166.0,575.0
GELD-11617,28,Employed,39217.0,605.0,7474,1.006258466504311,4542,0,0,39217.0,605.0
GELD-11618,32,Employed,41583.0,577.0,8179,0.6150238683463046,4979,1,0,41583.0,577.0
GELD-11619,51,Self-Employed,60100.0,605.0,9417,0.5836564892259998,16523,1,0,60100.0,605.0
GELD-11620,39,Employed,32531.0,727.0,7516,0.3752678823970438,8718,0,0,32531.0,727.0
GELD-11621,20,Employed,31707.0,590.0,6731,0.7555188632052788,5020,1,0,31707.0,590.0
GELD-11622,49,Employed,36209.0,647.0,9095,0.7820567565891081,4570,0,0,36209.0,647.0
GELD-11623,29,Employed,87402.0,695.0,13808,0.4340367132510959,26243,1,0,87402.0,695.0
GELD-11624,60,Unemployed,23269.0,509.0,4435,0.8055799040730233,2874,2,0,23269.0,509.0
GELD-11625,50,Employed,36778.0,706.0,8409,0.5197998303983857,6216,2,0,36778.0,706.0
GELD-11626,32,Self-Employed,68898.0,498.0,10009,0.912112288005566,16810,4,1,68898.0,498.0
GELD-11627,53,Employed,39064.0,587.0,5416,0.8057737740424369,3542,0,0,39064.0,587.0
GELD-11628,38,Employed,86545.0,628.0,14008,0.599224661901974,25584,0,0,86545.0,628.0
GELD-11629,48,Student,12000.0,605.0,5139,0.5258457693537705,21486,2,0,12000.0,605.0
GELD-11630,43,Employed,67256.0,650.0,12837,0.475172933541145,14211,0,0,67256.0,650.0
GELD-11631,27,Unemployed,12000.0,511.0,1423,0.8179965601933207,2389,0,0,12000.0,511.0
GELD-11632,30,Employed,49358.0,601.0,9046,0.7427587099086261,10143,0,0,49358.0,601.0
GELD-11633,50,Unemployed,12000.0,505.0,2623,0.6880289708306149,2650,3,1,12000.0,505.0
GELD-11634,33,Employed,78437.0,560.0,13506,0.8012933596092788,11826,2,1,78437.0,560.0
GELD-11635,33,Employed,37173.0,630.0,7803,0.6972174992150149,4786,3,1,37173.0,630.0
GELD-11636,26,Self-Employed,69451.0,650.0,14757,1.055369378983921,12174,1,0,69451.0,650.0
GELD-11637,43,Unemployed,12000.0,623.0,5469,0.9403103886045776,2576,0,1,12000.0,623.0
GELD-11638,62,Unemployed,12000.0,532.0,2996,1.1,1625,0,0,12000.0,532.0
GELD-11639,25,Self-Employed,57901.0,637.0,11233,0.7302742477940983,6821,1,0,57901.0,637.0
GELD-11640,38,Unemployed,12000.0,522.0,3181,0.8743991660277879,2031,1,0,12000.0,522.0
GELD-11641,54,Employed,59555.0,707.0,13130,0.4232670226387576,7053,0,0,59555.0,707.0
GELD-11642,37,Employed,107866.0,721.0,21749,0.8063462901704584,28491,1,0,107866.0,721.0
GELD-11643,43,Employed,38171.0,620.0,9234,0.5820007089298677,1945,0,0,38171.0,620.0
GELD-11644,25,Employed,91795.0,619.0,14383,0.5608893101332721,11615,2,0,91795.0,619.0
GELD-11645,43,Employed,106313.0,726.0,18386,0.8144184085143704,37780,1,0,106313.0,726.0
GELD-11646,35,Employed,37523.0,629.0,6898,0.8178906743740199,6932,0,0,37523.0,629.0
GELD-11647,49,Employed,28147.0,574.0,7018,0.6020107820482041,6116,2,1,28147.0,574.0
GELD-11648,52,Employed,62061.0,581.0,8402,0.6149203256837542,11900,2,0,62061.0,581.0
GELD-11649,69,Employed,31760.0,628.0,7660,0.5756605999555938,4989,1,0,31760.0,628.0
GELD-11650,44,Employed,125601.0,774.0,24315,0.4728560322653544,39298,0,0,125601.0,774.0
GELD-11651,41,Employed,55031.0,681.0,13256,0.7142087641782962,8838,1,0,55031.0,681.0
GELD-11652,40,Self-Employed,37760.0,549.0,6816,0.956329583239428,5473,0,0,37760.0,549.0
GELD-11653,33,Self-Employed,32330.0,530.0,3374,0.8040719025051951,8488,3,0,32330.0,530.0
GELD-11654,42,Employed,88473.0,722.0,15827,0.50095774202642,8251,4,1,88473.0,722.0
GELD-11655,34,Employed,41896.0,543.0,5285,0.8971560387258206,7546,0,0,41896.0,543.0
GELD-11656,40,Employed,55255.0,648.0,10145,0.6405813296727778,9064,0,0,55255.0,648.0
GELD-11657,53,Employed,83292.0,639.0,14721,0.5253411690855936,14890,1,0,83292.0,639.0
GELD-11658,25,Employed,43568.0,669.0,7829,0.8855381718181573,7235,2,0,43568.0,669.0
GELD-11659,51,Employed,53068.0,598.0,11930,0.6785813288985655,12448,0,0,53068.0,598.0
GELD-11660,53,Employed,53773.0,697.0,9624,0.460023000563766,16854,0,0,53773.0,697.0
GELD-11661,36,Employed,73680.0,644.0,15663,0.5833933436233847,17876,3,0,73680.0,644.0
GELD-11662,18,Student,12000.0,544.0,4369,0.9201273979630988,37886,1,1,12000.0,544.0
GELD-11663,30,Student,12000.0,450.0,2247,0.7705573376703858,30592,1,1,12000.0,450.0
GELD-11664,53,Employed,55750.0,532.0,7897,1.0635101158820155,15185,0,0,55750.0,532.0
GELD-11665,37,Employed,45830.0,597.0,9134,0.7904544538499196,10690,2,0,45830.0,597.0
GELD-11666,26,Employed,27863.0,586.0,3811,0.8679836445604048,8557,0,0,27863.0,586.0
GELD-11667,31,Employed,60834.0,558.0,11535,0.8555126525339249,4802,0,0,60834.0,558.0
GELD-11668,48,Unemployed,19041.0,504.0,2817,0.6961889273033471,3885,0,0,19041.0,504.0
GELD-11669,44,Employed,36400.0,637.0,7312,0.7550531443797397,8312,2,0,36400.0,637.0
GELD-11670,35,Self-Employed,38259.0,,6171,0.5066287921295834,4271,0,0,38259.0,607.5
GELD-11671,33,Employed,36613.0,586.0,3323,0.8091896243158542,8074,0,0,36613.0,586.0
GELD-11672,33,Student,15012.0,596.0,2421,0.6552486348891868,26975,1,0,15012.0,596.0
GELD-11673,26,Employed,66291.0,554.0,12584,0.7156422768400401,12237,1,1,66291.0,554.0
GELD-11674,57,Self-Employed,50445.0,625.0,9212,0.5364850458072944,13243,0,0,50445.0,625.0
GELD-11675,34,Employed,35842.0,676.0,8290,0.5670285931939749,10894,0,0,35842.0,676.0
GELD-11676,52,Employed,56475.0,645.0,12064,0.7194447447733274,19507,0,0,56475.0,645.0
GELD-11677,56,Employed,26793.0,624.0,8959,0.5088709754664618,8610,0,0,26793.0,624.0
GELD-11678,49,Employed,57788.0,754.0,15227,0.3930365375511935,20146,2,0,57788.0,754.0
GELD-11679,32,Unemployed,12028.0,457.0,500,1.0240488883115042,1988,1,1,12028.0,457.0
GELD-11680,42,Unemployed,12000.0,582.0,500,0.6006205100968344,2072,0,0,12000.0,582.0
GELD-11681,37,Unemployed,12000.0,618.0,7463,0.4772555621694255,900,1,0,12000.0,618.0
GELD-11682,27,Employed,110276.0,642.0,22500,0.5237818802497474,14540,0,0,110276.0,642.0
GELD-11683,41,Self-Employed,41138.0,653.0,9207,0.6638255586452082,13521,2,1,41138.0,653.0
GELD-11684,23,Employed,45162.0,538.0,5552,0.8528458740277383,7158,1,0,45162.0,538.0
GELD-11685,52,Employed,50549.0,601.0,10845,0.797054568366215,11964,2,1,50549.0,601.0
GELD-11686,32,Employed,50368.0,625.0,9643,0.7303947657151013,11197,3,1,50368.0,625.0
GELD-11687,40,Employed,65991.0,673.0,12843,0.6892303523872367,21884,1,0,65991.0,673.0
GELD-11688,41,Employed,36395.0,661.0,9698,0.5254560912897114,3274,0,0,36395.0,661.0
GELD-11689,34,Employed,57504.0,,12619,0.5912206063716388,13368,0,0,57504.0,607.5
GELD-11690,45,Employed,45630.0,617.0,7171,0.7328808711265453,10539,2,0,45630.0,617.0
GELD-11691,32,Self-Employed,29904.0,645.0,6608,0.7608897427809247,4283,1,0,29904.0,645.0
GELD-11692,48,Employed,63061.0,625.0,12700,0.4592583067023257,18693,3,0,63061.0,625.0
GELD-11693,21,Employed,24061.0,608.0,6318,0.6710727346705501,2775,1,0,24061.0,608.0
GELD-11694,39,Employed,50480.0,626.0,10233,0.7681930846211334,15601,1,0,50480.0,626.0
GELD-11695,61,Employed,23570.0,644.0,7527,0.5269169219924247,2009,3,0,23570.0,644.0
GELD-11696,25,Employed,110871.0,,19274,0.5134077616875793,15586,0,0,110871.0,607.5
GELD-11697,29,Employed,80380.0,551.0,13243,0.6279798763688851,15345,1,1,80380.0,551.0
GELD-11698,44,Employed,83605.0,600.0,9277,0.993131738468608,18415,2,1,83605.0,600.0
GELD-11699,40,Employed,47218.0,619.0,8550,0.558394056101061,4515,1,0,47218.0,619.0
GELD-11700,42,Employed,24881.0,511.0,5076,0.7437975294527837,7623,2,0,24881.0,511.0
GELD-11701,43,Self-Employed,130458.0,744.0,23375,0.459028373414359,35604,0,0,130458.0,744.0
GELD-11702,45,Employed,,671.0,10284,0.4622703538717323,22784,1,0,44583.0,671.0
GELD-11703,51,Employed,38678.0,639.0,6741,0.695366179179233,10340,3,1,38678.0,639.0
GELD-11704,42,Self-Employed,65353.0,579.0,12729,0.7080614897466193,9828,0,0,65353.0,579.0
GELD-11705,35,Employed,91601.0,720.0,18522,0.916304910095892,12048,0,0,91601.0,720.0
GELD-11706,46,Employed,53617.0,731.0,13438,0.4339101479935839,9148,0,0,53617.0,731.0
GELD-11707,60,Unemployed,14446.0,579.0,999,0.6478546936081161,6977,1,0,14446.0,579.0
GELD-11708,36,Employed,88198.0,675.0,16139,0.8771989782781159,18149,3,1,88198.0,675.0
GELD-11709,26,Employed,33377.0,589.0,6188,0.69609520211243,6986,0,0,33377.0,589.0
GELD-11710,51,Employed,40006.0,650.0,8280,0.5859505694301826,14024,3,1,40006.0,650.0
GELD-11711,36,Employed,83357.0,638.0,14063,0.653198503147518,10562,1,0,83357.0,638.0
GELD-11712,18,Employed,12000.0,544.0,2072,0.9384262521122548,3005,1,0,12000.0,544.0
GELD-11713,48,Employed,50652.0,675.0,12022,0.939766575371919,12572,1,0,50652.0,675.0
GELD-11714,31,Employed,28456.0,699.0,4981,0.3954786171225238,8425,0,0,28456.0,699.0
GELD-11715,36,Employed,43719.0,535.0,9853,1.1,12412,2,1,43719.0,535.0
GELD-11716,41,Employed,47359.0,611.0,9827,0.5221675186177629,9339,0,0,47359.0,611.0
GELD-11717,40,Employed,46110.0,554.0,7825,1.022117469630944,5353,3,1,46110.0,554.0
GELD-11718,46,Employed,42255.0,698.0,11262,0.4274375235494188,6805,0,0,42255.0,698.0
GELD-11719,32,Employed,33066.0,559.0,3844,0.7844895694242833,9349,1,0,33066.0,559.0
GELD-11720,44,Employed,151958.0,653.0,24550,0.5294687119742562,64415,1,0,151958.0,653.0
GELD-11721,34,Unemployed,18830.0,569.0,3884,0.7229223416153687,2330,2,1,18830.0,569.0
GELD-11722,46,Employed,32114.0,695.0,10375,0.7412207393636089,3872,3,0,32114.0,695.0
GELD-11723,45,Employed,110409.0,,20415,0.7044302450910324,11877,0,0,110409.0,607.5
GELD-11724,26,Employed,45262.0,602.0,9300,0.7771048463767816,6723,1,0,45262.0,602.0
GELD-11725,51,Employed,57419.0,661.0,10626,0.5039347864846302,16935,1,0,57419.0,661.0
GELD-11726,31,Unemployed,12000.0,596.0,4258,0.7924184287357305,4101,2,0,12000.0,596.0
GELD-11727,47,Employed,40259.0,574.0,9886,0.6380068243933685,3539,4,1,40259.0,574.0
GELD-11728,42,Student,16870.0,566.0,5211,0.7725308340491296,40798,4,1,16870.0,566.0
GELD-11729,60,Employed,57333.0,632.0,10853,0.7683402157915961,6632,5,1,57333.0,632.0
GELD-11730,35,Self-Employed,43719.0,545.0,8381,0.6359200802566579,6238,3,1,43719.0,545.0
GELD-11731,33,Employed,30119.0,570.0,6644,0.625693226974096,5563,2,0,30119.0,570.0
GELD-11732,37,Unemployed,12000.0,590.0,4179,0.5898793510964062,2066,1,0,12000.0,590.0
GELD-11733,34,Employed,25883.0,612.0,7566,0.675856008786328,6418,1,1,25883.0,612.0
GELD-11734,47,Employed,54475.0,664.0,12779,0.6912507957751945,5089,0,0,54475.0,664.0
GELD-11735,18,Employed,15809.0,557.0,3206,0.697940888078894,2591,1,0,15809.0,557.0
GELD-11736,25,Employed,48074.0,619.0,10315,0.9905293615050256,16765,1,1,48074.0,619.0
GELD-11737,25,Unemployed,15054.0,480.0,1323,0.8081401765691626,5330,1,0,15054.0,480.0
GELD-11738,49,Employed,92937.0,658.0,15399,0.687960219246343,36518,0,0,92937.0,658.0
GELD-11739,58,Employed,53395.0,657.0,10431,0.9431003931140902,12616,2,1,53395.0,657.0
GELD-11740,36,Self-Employed,,627.0,9985,0.4547493377935265,8093,0,0,44583.0,627.0
GELD-11741,35,Employed,126240.0,702.0,20079,0.4247354428640211,27333,0,0,126240.0,702.0
GELD-11742,38,Student,13696.0,556.0,4352,0.5844019836566605,40052,2,1,13696.0,556.0
GELD-11743,51,Self-Employed,46746.0,611.0,4858,0.6251859171003467,7633,0,0,46746.0,611.0
GELD-11744,26,Employed,28518.0,732.0,12525,0.3594369924620375,11985,1,0,28518.0,732.0
GELD-11745,40,Unemployed,12000.0,584.0,5564,0.5935148756093062,914,0,0,12000.0,584.0
GELD-11746,49,Employed,78684.0,680.0,14651,0.853540904964532,19970,1,0,78684.0,680.0
GELD-11747,44,Employed,40772.0,602.0,7965,0.7896037556752173,10664,1,0,40772.0,602.0
GELD-11748,40,Employed,61761.0,606.0,11626,0.8441019954082777,14479,0,0,61761.0,606.0
GELD-11749,50,Employed,45999.0,621.0,8194,0.6018564394021422,11070,1,1,45999.0,621.0
GELD-11750,18,Self-Employed,24935.0,574.0,5361,0.9079166943183264,6206,0,0,24935.0,574.0
GELD-11751,46,Unemployed,12000.0,454.0,756,0.84394422205365,3043,1,0,12000.0,454.0
GELD-11752,30,Employed,49030.0,523.0,7627,0.7592643351601485,8672,1,0,49030.0,523.0
GELD-11753,18,Employed,41901.0,544.0,7349,0.6873478014814327,7590,3,1,41901.0,544.0
GELD-11754,44,Student,12000.0,580.0,1269,1.018895962291276,31022,1,0,12000.0,580.0
GELD-11755,54,Employed,55472.0,632.0,10756,0.6549445921723266,15012,2,0,55472.0,632.0
GELD-11756,36,Employed,38554.0,673.0,9142,0.5707653087799556,13104,1,0,38554.0,673.0
GELD-11757,49,Employed,63716.0,570.0,11010,0.6910487262569633,25846,1,0,63716.0,570.0
GELD-11758,57,Unemployed,12000.0,527.0,1962,1.060705336967128,1744,1,0,12000.0,527.0
GELD-11759,53,Employed,35501.0,698.0,10595,0.5333422666917602,3596,0,0,35501.0,698.0
GELD-11760,57,Self-Employed,98681.0,698.0,17835,0.3970829308487302,23159,1,0,98681.0,698.0
GELD-11761,46,Self-Employed,82291.0,703.0,16338,0.9290817061956742,10464,1,0,82291.0,703.0
GELD-11762,38,Employed,41265.0,708.0,11879,0.6105464736388105,10472,0,0,41265.0,708.0
GELD-11763,18,Employed,33889.0,533.0,5558,0.5874599011575649,2831,1,0,33889.0,533.0
GELD-11764,35,Self-Employed,68998.0,624.0,12903,0.6704139653086446,21519,2,0,68998.0,624.0
GELD-11765,27,Employed,72332.0,606.0,12613,0.4975228785131512,15526,0,0,72332.0,606.0
GELD-11766,64,Self-Employed,18956.0,524.0,5131,0.7088854429500737,1774,2,0,18956.0,524.0
GELD-11767,35,Unemployed,12782.0,517.0,1836,1.1,2914,2,0,12782.0,517.0
GELD-11768,39,Employed,41924.0,651.0,10931,0.7269999017464981,8792,2,0,41924.0,651.0
GELD-11769,44,Self-Employed,46118.0,646.0,9390,0.5478959988148808,11477,0,0,46118.0,646.0
GELD-11770,38,Self-Employed,177556.0,773.0,30258,0.8309519362153992,49406,0,0,177556.0,773.0
GELD-11771,58,Self-Employed,62059.0,637.0,12793,0.4719862429052051,4766,0,0,62059.0,637.0
GELD-11772,30,Employed,45531.0,565.0,7542,0.6987321152873286,7613,0,0,45531.0,565.0
GELD-11773,40,Employed,20082.0,651.0,6661,0.6774720104165994,3912,1,0,20082.0,651.0
GELD-11774,29,Employed,101254.0,627.0,13379,0.8695384593307587,18164,1,1,101254.0,627.0
GELD-11775,22,Employed,14787.0,569.0,3467,0.779233386124108,2594,0,0,14787.0,569.0
GELD-11776,30,Employed,34490.0,595.0,6194,0.6530118730465306,10616,0,0,34490.0,595.0
GELD-11777,37,Self-Employed,,682.0,8681,0.4097762881783149,4714,1,0,44583.0,682.0
GELD-11778,32,Employed,102476.0,706.0,18249,0.6355354332841793,18412,2,0,102476.0,706.0
GELD-11779,29,Employed,76723.0,562.0,11763,0.668281172865331,14229,0,0,76723.0,562.0
GELD-11780,21,Employed,25230.0,504.0,3784,1.1,4875,1,0,25230.0,504.0
GELD-11781,37,Self-Employed,62238.0,654.0,10056,0.572287281720774,8499,0,0,62238.0,654.0
GELD-11782,19,Employed,20674.0,553.0,4529,0.5583163995660085,9831,0,0,20674.0,553.0
GELD-11783,47,Employed,57690.0,612.0,12718,0.5932632422122578,17227,1,0,57690.0,612.0
GELD-11784,38,Employed,55994.0,671.0,11898,0.4751527196436964,27381,1,0,55994.0,671.0
GELD-11785,20,Self-Employed,41889.0,588.0,9080,0.6725650146370106,10925,1,0,41889.0,588.0
GELD-11786,34,Employed,83719.0,644.0,16791,0.5621993611405244,22928,0,0,83719.0,644.0
GELD-11787,28,Employed,67662.0,656.0,14812,0.6257207870837334,13636,0,0,67662.0,656.0
GELD-11788,41,Student,12000.0,547.0,5451,0.6566724039699474,35568,1,0,12000.0,547.0
GELD-11789,54,Self-Employed,75646.0,742.0,14954,0.4303876449518946,19149,0,0,75646.0,742.0
GELD-11790,18,Student,12000.0,492.0,578,1.1,37307,1,1,12000.0,492.0
GELD-11791,39,Employed,33294.0,632.0,8545,0.8461438601376476,14069,0,1,33294.0,632.0
GELD-11792,36,Employed,45185.0,678.0,11044,0.707578351035838,5417,1,0,45185.0,678.0
GELD-11793,46,Unemployed,12000.0,479.0,2585,0.8267026485053761,1807,2,1,12000.0,479.0
GELD-11794,40,Employed,81601.0,631.0,17432,0.6936555525060069,50708,1,0,81601.0,631.0
GELD-11795,28,Self-Employed,49881.0,656.0,10307,0.4899471397461215,13169,0,0,49881.0,656.0
GELD-11796,34,Employed,31440.0,,8001,0.51745737561555,2214,1,0,31440.0,607.5
GELD-11797,28,Employed,55577.0,596.0,8593,0.6284038909348096,16866,2,0,55577.0,596.0
GELD-11798,50,Employed,57014.0,602.0,13591,0.9958550681242018,7645,2,1,57014.0,602.0
GELD-11799,38,Employed,589010.0,671.0,11408,0.4687661491415268,9451,1,0,150987.43999999997,671.0
GELD-11800,60,Employed,81956.0,738.0,16115,0.5851265584048875,45904,0,0,81956.0,738.0
GELD-11801,37,Employed,85692.0,590.0,13953,0.8982607823789683,33547,2,1,85692.0,590.0
GELD-11802,29,Student,12000.0,487.0,598,1.1,30471,4,1,12000.0,487.0
GELD-11803,19,Employed,20528.0,567.0,3191,1.091487010147429,3250,1,1,20528.0,567.0
GELD-11804,18,Employed,16962.0,582.0,3234,0.9093065293270496,3048,0,1,16962.0,582.0
GELD-11805,18,Self-Employed,37098.0,556.0,4524,0.746439246792502,8174,3,1,37098.0,556.0
GELD-11806,41,Employed,103981.0,706.0,18127,0.5636849160896913,29712,0,0,103981.0,706.0
GELD-11807,44,Employed,47014.0,585.0,11505,0.5592425929335468,8278,2,0,47014.0,585.0
GELD-11808,19,Self-Employed,24299.0,454.0,3920,0.7250170428348315,10399,1,0,24299.0,454.0
GELD-11809,48,Employed,,663.0,20046,0.5836131831724181,25758,0,0,44583.0,663.0
GELD-11810,32,Self-Employed,68016.0,626.0,14236,0.8212247216596948,24931,1,1,68016.0,626.0
GELD-11811,39,Self-Employed,65927.0,618.0,14764,0.8362179658986886,9743,0,0,65927.0,618.0
GELD-11812,57,Student,12000.0,532.0,500,1.083706403208199,25321,1,1,12000.0,532.0
GELD-11813,48,Employed,73528.0,562.0,10300,0.8706013980262917,16377,0,1,73528.0,562.0
GELD-11814,34,Employed,35663.0,568.0,5367,0.7047508605966406,5992,2,1,35663.0,568.0
